doc_id,book_num,stanza_num,stanza_str
200,20,237,"sheep and oxen on her account, and had drunk so many casks of wine."
200,20,238,"Ulysses in his turn told her what he had suffered, and how much trouble"
200,20,239,"he had himself given to other people. He told her everything, and she"
200,20,240,was so delighted to listen that she never went to sleep till he had
200,20,241,ended his whole story.
200,20,242,"He began with his victory over the Cicons, and how he thence reached"
200,20,243,the fertile land of the Lotus - eaters. He told her all about the Cyclops
200,20,244,and how he had punished him for having so ruthlessly eaten his brave
200,20,245,"comrades; how he then went on to Aeolus, who received him hospitably"
200,20,246,"and furthered him on his way, but even so he was not to reach home, for"
200,20,247,to his great grief a hurricane carried him out to sea again; how he
200,20,248,"went on to the Laestrygonian city Telepylos, where the people destroyed"
200,20,249,"all his ships with their crews, save himself and his own ship only."
200,20,250,"Then he told of cunning Circe and her craft, and how he sailed to the"
200,20,251,"chill house of Hades, to consult the ghost of the Theban prophet"
200,20,252,"Teiresias, and how he saw his old comrades in arms, and his mother who"
200,20,253,bore him and brought him up when he was a child; how he then heard the
200,20,254,"wondrous singing of the Sirens, and went on to the wandering rocks and"
200,20,255,"terrible Charybdis and to Scylla, whom no man had ever yet passed in"
200,20,256,"safety; how his men then ate the cattle of the sun - god, and how Jove"
200,20,257,"therefore struck the ship with his thunderbolts, so that all his men"
200,20,258,"perished together, himself alone being left alive; how at last he"
200,20,259,"reached the Ogygian island and the nymph Calypso, who kept him there in"
200,20,260,"a cave, and fed him, and wanted him to marry her, in which case she"
200,20,261,"intended making him immortal so that he should never grow old, but she"
200,20,262,could not persuade him to let her do so; and how after much suffering
200,20,263,"he had found his way to the Phaeacians, who had treated him as though"
200,20,264,"he had been a god, and sent him back in a ship to his own country after"
200,20,265,"having given him gold, bronze, and raiment in great abundance. This was"
200,20,266,"the last thing about which he told her, for here a deep sleep took hold"
200,20,267,upon him and eased the burden of his sorrows.
200,20,268,Then Minerva bethought her of another matter. When she deemed that
200,20,269,"Ulysses had had both of his wife and of repose, she bade gold - enthroned"
200,20,270,Dawn rise out of Oceanus that she might shed light upon mankind. On
200,20,271,"this, Ulysses rose from his comfortable bed and said to Penelope,"
200,20,272,"“Wife, we have both of us had our full share of troubles, you, here, in"
200,20,273,"lamenting my absence, and I in being prevented from getting home though"
200,20,274,"I was longing all the time to do so. Now, however, that we have at last"
200,20,275,"come together, take care of the property that is in the house. As for"
200,20,276,"the sheep and goats which the wicked suitors have eaten, I will take"
200,20,277,"many myself by force from other people, and will compel the Achaeans to"
200,20,278,make good the rest till they shall have filled all my yards. I am now
200,20,279,going to the wooded lands out in the country to see my father who has
200,20,280,"so long been grieved on my account, and to yourself I will give these"
200,20,281,"instructions, though you have little need of them. At sunrise it will"
200,20,282,"at once get abroad that I have been killing the suitors; go upstairs,"
200,20,283,"therefore,184 and stay there with your women. See nobody and ask no"
200,20,284,questions.”185
200,20,285,"As he spoke he girded on his armour. Then he roused Telemachus,"
200,20,286,"Philoetius, and Eumaeus, and told them all to put on their armour also."
200,20,287,"This they did, and armed themselves. When they had done so, they opened"
200,20,288,"the gates and sallied forth, Ulysses leading the way. It was now"
200,20,289,"daylight, but Minerva nevertheless concealed them in darkness and led"
200,20,290,them quickly out of the town.
200,21,1,THE GHOSTS OF THE SUITORS IN HADES — ULYSSES AND HIS MEN GO TO THE HOUSE
200,21,2,"OF LAERTES — THE PEOPLE OF ITHACA COME OUT TO ATTACK ULYSSES, BUT MINERVA"
200,21,3,CONCLUDES A PEACE.
200,21,4,"Then Mercury of Cyllene summoned the ghosts of the suitors, and in his"
200,21,5,hand he held the fair golden wand with which he seals men’s eyes in
200,21,6,sleep or wakes them just as he pleases; with this he roused the ghosts
200,21,7,"and led them, while they followed whining and gibbering behind him. As"
200,21,8,"bats fly squealing in the hollow of some great cave, when one of them"
200,21,9,"has fallen out of the cluster in which they hang, even so did the"
200,21,10,ghosts whine and squeal as Mercury the healer of sorrow led them down
200,21,11,into the dark abode of death. When they had passed the waters of
200,21,12,"Oceanus and the rock Leucas, they came to the gates of the sun and the"
200,21,13,"land of dreams, whereon they reached the meadow of asphodel where dwell"
200,21,14,the souls and shadows of them that can labour no more.
200,21,15,"Here they found the ghost of Achilles son of Peleus, with those of"
200,21,16,"Patroclus, Antilochus, and Ajax, who was the finest and handsomest man"
200,21,17,of all the Danaans after the son of Peleus himself.
200,21,18,"They gathered round the ghost of the son of Peleus, and the ghost of"
200,21,19,"Agamemnon joined them, sorrowing bitterly. Round him were gathered also"
200,21,20,the ghosts of those who had perished with him in the house of
200,21,21,Aegisthus; and the ghost of Achilles spoke first.
200,21,22,"“Son of Atreus,” it said, “we used to say that Jove had loved you"
200,21,23,"better from first to last than any other hero, for you were captain"
200,21,24,"over many and brave men, when we were all fighting together before"
200,21,25,"Troy; yet the hand of death, which no mortal can escape, was laid upon"
200,21,26,you all too early. Better for you had you fallen at Troy in the hey - day
200,21,27,"of your renown, for the Achaeans would have built a mound over your"
200,21,28,"ashes, and your son would have been heir to your good name, whereas it"
200,21,29,has now been your lot to come to a most miserable end.”
200,21,30,"“Happy son of Peleus,” answered the ghost of Agamemnon, “for having"
200,21,31,"died at Troy far from Argos, while the bravest of the Trojans and the"
200,21,32,Achaeans fell round you fighting for your body. There you lay in the
200,21,33,"whirling clouds of dust, all huge and hugely, heedless now of your"
200,21,34,"chivalry. We fought the whole of the livelong day, nor should we ever"
200,21,35,"have left off if Jove had not sent a hurricane to stay us. Then, when"
200,21,36,"we had borne you to the ships out of the fray, we laid you on your bed"
200,21,37,and cleansed your fair skin with warm water and with ointments. The
200,21,38,"Danaans tore their hair and wept bitterly round about you. Your mother,"
200,21,39,"when she heard, came with her immortal nymphs from out of the sea, and"
200,21,40,the sound of a great wailing went forth over the waters so that the
200,21,41,Achaeans quaked for fear. They would have fled panic - stricken to their
200,21,42,ships had not wise old Nestor whose counsel was ever truest checked
200,21,43,"them saying, ‘Hold, Argives, fly not sons of the Achaeans, this is his"
200,21,44,mother coming from the sea with her immortal nymphs to view the body of
200,21,45,her son.’
200,21,46,"“Thus he spoke, and the Achaeans feared no more. The daughters of the"
200,21,47,"old man of the sea stood round you weeping bitterly, and clothed you in"
200,21,48,immortal raiment. The nine muses also came and lifted up their sweet
200,21,49,voices in lament — calling and answering one another; there was not an
200,21,50,Argive but wept for pity of the dirge they chaunted. Days and nights
200,21,51,"seven and ten we mourned you, mortals and immortals, but on the"
200,21,52,"eighteenth day we gave you to the flames, and many a fat sheep with"
200,21,53,many an ox did we slay in sacrifice around you. You were burnt in
200,21,54,"raiment of the gods, with rich resins and with honey, while heroes,"
200,21,55,"horse and foot, clashed their armour round the pile as you were"
200,21,56,"burning, with the tramp as of a great multitude. But when the flames of"
200,21,57,"heaven had done their work, we gathered your white bones at daybreak"
200,21,58,and laid them in ointments and in pure wine. Your mother brought us a
200,21,59,"golden vase to hold them — gift of Bacchus, and work of Vulcan himself;"
200,21,60,in this we mingled your bleached bones with those of Patroclus who had
200,21,61,"gone before you, and separate we enclosed also those of Antilochus, who"
200,21,62,had been closer to you than any other of your comrades now that
200,21,63,Patroclus was no more.
200,21,64,"“Over these the host of the Argives built a noble tomb, on a point"
200,21,65,"jutting out over the open Hellespont, that it might be seen from far"
200,21,66,out upon the sea by those now living and by them that shall be born
200,21,67,"hereafter. Your mother begged prizes from the gods, and offered them to"
200,21,68,be contended for by the noblest of the Achaeans. You must have been
200,21,69,"present at the funeral of many a hero, when the young men gird"
200,21,70,themselves and make ready to contend for prizes on the death of some
200,21,71,"great chieftain, but you never saw such prizes as silver - footed Thetis"
200,21,72,offered in your honour; for the gods loved you well. Thus even in death
200,21,73,"your fame, Achilles, has not been lost, and your name lives evermore"
200,21,74,"among all mankind. But as for me, what solace had I when the days of my"
200,21,75,"fighting were done? For Jove willed my destruction on my return, by the"
200,21,76,hands of Aegisthus and those of my wicked wife.”
200,21,77,"Thus did they converse, and presently Mercury came up to them with the"
200,21,78,ghosts of the suitors who had been killed by Ulysses. The ghosts of
200,21,79,"Agamemnon and Achilles were astonished at seeing them, and went up to"
200,21,80,them at once. The ghost of Agamemnon recognised Amphimedon son of
200,21,81,"Melaneus, who lived in Ithaca and had been his host, so it began to"
200,21,82,talk to him.
200,21,83,"“Amphimedon,” it said, “what has happened to all you fine young men — all"
200,21,84,of an age too — that you are come down here under the ground? One could
200,21,85,pick no finer body of men from any city. Did Neptune raise his winds
200,21,86,"and waves against you when you were at sea, or did your enemies make an"
200,21,87,end of you on the mainland when you were cattle - lifting or
200,21,88,"sheep - stealing, or while fighting in defence of their wives and city?"
200,21,89,"Answer my question, for I have been your guest. Do you not remember how"
200,21,90,"I came to your house with Menelaus, to persuade Ulysses to join us with"
200,21,91,his ships against Troy? It was a whole month ere we could resume our
200,21,92,"voyage, for we had hard work to persuade Ulysses to come with us.”"
200,21,93,"And the ghost of Amphimedon answered, “Agamemnon, son of Atreus, king"
200,21,94,"of men, I remember everything that you have said, and will tell you"
200,21,95,fully and accurately about the way in which our end was brought about.
200,21,96,"Ulysses had been long gone, and we were courting his wife, who did not"
200,21,97,"say point blank that she would not marry, nor yet bring matters to an"
200,21,98,"end, for she meant to compass our destruction: this, then, was the"
200,21,99,trick she played us. She set up a great tambour frame in her room and
200,21,100,"began to work on an enormous piece of fine needlework. ‘Sweethearts,’"
200,21,101,"said she, ‘Ulysses is indeed dead, still, do not press me to marry"
200,21,102,again immediately; wait — for I would not have my skill in needlework
200,21,103,"perish unrecorded — till I have completed a pall for the hero Laertes,"
200,21,104,"against the time when death shall take him. He is very rich, and the"
200,21,105,women of the place will talk if he is laid out without a pall.’ This is
200,21,106,"what she said, and we assented; whereupon we could see her working upon"
200,21,107,"her great web all day long, but at night she would unpick the stitches"
200,21,108,again by torchlight. She fooled us in this way for three years without
200,21,109,"our finding it out, but as time wore on and she was now in her fourth"
200,21,110,"year, in the waning of moons and many days had been accomplished, one"
200,21,111,"of her maids who knew what she was doing told us, and we caught her in"
200,21,112,"the act of undoing her work, so she had to finish it whether she would"
200,21,113,"or no; and when she showed us the robe she had made, after she had had"
200,21,114,"it washed,186 its splendour was as that of the sun or moon."
200,21,115,“Then some malicious god conveyed Ulysses to the upland farm where his
200,21,116,"swineherd lives. Thither presently came also his son, returning from a"
200,21,117,"voyage to Pylos, and the two came to the town when they had hatched"
200,21,118,"their plot for our destruction. Telemachus came first, and then after"
200,21,119,"him, accompanied by the swineherd, came Ulysses, clad in rags and"
200,21,120,leaning on a staff as though he were some miserable old beggar. He came
200,21,121,"so unexpectedly that none of us knew him, not even the older ones among"
200,21,122,"us, and we reviled him and threw things at him. He endured both being"
200,21,123,"struck and insulted without a word, though he was in his own house; but"
200,21,124,"when the will of Aegis - bearing Jove inspired him, he and Telemachus"
200,21,125,"took the armour and hid it in an inner chamber, bolting the doors"
200,21,126,behind them. Then he cunningly made his wife offer his bow and a
200,21,127,quantity of iron to be contended for by us ill - fated suitors; and this
200,21,128,"was the beginning of our end, for not one of us could string the"
200,21,129,"bow — nor nearly do so. When it was about to reach the hands of Ulysses,"
200,21,130,"we all of us shouted out that it should not be given him, no matter"
200,21,131,"what he might say, but Telemachus insisted on his having it. When he"
200,21,132,had got it in his hands he strung it with ease and sent his arrow
200,21,133,through the iron. Then he stood on the floor of the cloister and poured
200,21,134,"his arrows on the ground, glaring fiercely about him. First he killed"
200,21,135,"Antinous, and then, aiming straight before him, he let fly his deadly"
200,21,136,darts and they fell thick on one another. It was plain that some one of
200,21,137,"the gods was helping them, for they fell upon us with might and main"
200,21,138,"throughout the cloisters, and there was a hideous sound of groaning as"
200,21,139,"our brains were being battered in, and the ground seethed with our"
200,21,140,"blood. This, Agamemnon, is how we came by our end, and our bodies are"
200,21,141,"lying still uncared for in the house of Ulysses, for our friends at"
200,21,142,"home do not yet know what has happened, so that they cannot lay us out"
200,21,143,"and wash the black blood from our wounds, making moan over us according"
200,21,144,to the offices due to the departed.”
200,21,145,"“Happy Ulysses, son of Laertes,” replied the ghost of Agamemnon, “you"
200,21,146,are indeed blessed in the possession of a wife endowed with such rare
200,21,147,"excellence of understanding, and so faithful to her wedded lord as"
200,21,148,"Penelope the daughter of Icarius. The fame, therefore, of her virtue"
200,21,149,"shall never die, and the immortals shall compose a song that shall be"
200,21,150,welcome to all mankind in honour of the constancy of Penelope. How far
200,21,151,otherwise was the wickedness of the daughter of Tyndareus who killed
200,21,152,"her lawful husband; her song shall be hateful among men, for she has"
200,21,153,brought disgrace on all womankind even on the good ones.”
200,21,154,Thus did they converse in the house of Hades deep down within the
200,21,155,bowels of the earth. Meanwhile Ulysses and the others passed out of the
200,21,156,"town and soon reached the fair and well - tilled farm of Laertes, which"
200,21,157,"he had reclaimed with infinite labour. Here was his house, with a"
200,21,158,"lean - to running all round it, where the slaves who worked for him slept"
200,21,159,"and sat and ate, while inside the house there was an old Sicel woman,"
200,21,160,"who looked after him in this his country - farm. When Ulysses got there,"
200,21,161,he said to his son and to the other two:
200,21,162,"“Go to the house, and kill the best pig that you can find for dinner."
200,21,163,"Meanwhile I want to see whether my father will know me, or fail to"
200,21,164,recognise me after so long an absence.”
200,21,165,"He then took off his armour and gave it to Eumaeus and Philoetius, who"
200,21,166,"went straight on to the house, while he turned off into the vineyard to"
200,21,167,"make trial of his father. As he went down into the great orchard, he"
200,21,168,"did not see Dolius, nor any of his sons nor of the other bondsmen, for"
200,21,169,"they were all gathering thorns to make a fence for the vineyard, at the"
200,21,170,place where the old man had told them; he therefore found his father
200,21,171,"alone, hoeing a vine. He had on a dirty old shirt, patched and very"
200,21,172,shabby; his legs were bound round with thongs of oxhide to save him
200,21,173,"from the brambles, and he also wore sleeves of leather; he had a goat"
200,21,174,"skin cap on his head, and was looking very woe - begone. When Ulysses saw"
200,21,175,"him so worn, so old and full of sorrow, he stood still under a tall"
200,21,176,"pear tree and began to weep. He doubted whether to embrace him, kiss"
200,21,177,"him, and tell him all about his having come home, or whether he should"
200,21,178,first question him and see what he would say. In the end he deemed it
200,21,179,"best to be crafty with him, so in this mind he went up to his father,"
200,21,180,who was bending down and digging about a plant.
200,21,181,"“I see, sir,” said Ulysses, “that you are an excellent gardener — what"
200,21,182,"pains you take with it, to be sure. There is not a single plant, not a"
200,21,183,"fig tree, vine, olive, pear, nor flower bed, but bears the trace of"
200,21,184,"your attention. I trust, however, that you will not be offended if I"
200,21,185,say that you take better care of your garden than of yourself. You are
200,21,186,"old, unsavoury, and very meanly clad. It cannot be because you are idle"
200,21,187,"that your master takes such poor care of you, indeed your face and"
200,21,188,"figure have nothing of the slave about them, and proclaim you of noble"
200,21,189,birth. I should have said that you were one of those who should wash
200,21,190,"well, eat well, and lie soft at night as old men have a right to do;"
200,21,191,"but tell me, and tell me true, whose bondman are you, and in whose"
200,21,192,garden are you working? Tell me also about another matter. Is this
200,21,193,place that I have come to really Ithaca? I met a man just now who said
200,21,194,"so, but he was a dull fellow, and had not the patience to hear my story"
200,21,195,"out when I was asking him about an old friend of mine, whether he was"
200,21,196,"still living, or was already dead and in the house of Hades. Believe me"
200,21,197,when I tell you that this man came to my house once when I was in my
200,21,198,own country and never yet did any stranger come to me whom I liked
200,21,199,better. He said that his family came from Ithaca and that his father
200,21,200,"was Laertes, son of Arceisius. I received him hospitably, making him"
200,21,201,"welcome to all the abundance of my house, and when he went away I gave"
200,21,202,"him all customary presents. I gave him seven talents of fine gold, and"
200,21,203,a cup of solid silver with flowers chased upon it. I gave him twelve
200,21,204,"light cloaks, and as many pieces of tapestry; I also gave him twelve"
200,21,205,"cloaks of single fold, twelve rugs, twelve fair mantles, and an equal"
200,21,206,number of shirts. To all this I added four good looking women skilled
200,21,207,"in all useful arts, and I let him take his choice.”"
200,21,208,"His father shed tears and answered, “Sir, you have indeed come to the"
200,21,209,"country that you have named, but it is fallen into the hands of wicked"
200,21,210,people. All this wealth of presents has been given to no purpose. If
200,21,211,"you could have found your friend here alive in Ithaca, he would have"
200,21,212,entertained you hospitably and would have requited your presents amply
200,21,213,when you left him — as would have been only right considering what you
200,21,214,"had already given him. But tell me, and tell me true, how many years is"
200,21,215,"it since you entertained this guest — my unhappy son, as ever was? Alas!"
200,21,216,He has perished far from his own country; the fishes of the sea have
200,21,217,"eaten him, or he has fallen a prey to the birds and wild beasts of some"
200,21,218,"continent. Neither his mother, nor I his father, who were his parents,"
200,21,219,"could throw our arms about him and wrap him in his shroud, nor could"
200,21,220,his excellent and richly dowered wife Penelope bewail her husband as
200,21,221,"was natural upon his death bed, and close his eyes according to the"
200,21,222,"offices due to the departed. But now, tell me truly for I want to know."
200,21,223,Who and whence are you — tell me of your town and parents? Where is the
200,21,224,ship lying that has brought you and your men to Ithaca? Or were you a
200,21,225,"passenger on some other man’s ship, and those who brought you here have"
200,21,226,gone on their way and left you?”
200,21,227,"“I will tell you everything,” answered Ulysses, “quite truly. I come"
200,21,228,"from Alybas, where I have a fine house. I am son of king Apheidas, who"
200,21,229,is the son of Polypemon. My own name is Eperitus; heaven drove me off
200,21,230,"my course as I was leaving Sicania, and I have been carried here"
200,21,231,"against my will. As for my ship it is lying over yonder, off the open"
200,21,232,"country outside the town, and this is the fifth year since Ulysses left"
200,21,233,"my country. Poor fellow, yet the omens were good for him when he left"
200,21,234,"me. The birds all flew on our right hands, and both he and I rejoiced"
200,21,235,"to see them as we parted, for we had every hope that we should have"
200,21,236,another friendly meeting and exchange presents.”
200,21,237,A dark cloud of sorrow fell upon Laertes as he listened. He filled both
200,21,238,hands with the dust from off the ground and poured it over his grey
200,21,239,"head, groaning heavily as he did so. The heart of Ulysses was touched,"
200,21,240,and his nostrils quivered as he looked upon his father; then he sprang
200,21,241,"towards him, flung his arms about him and kissed him, saying, “I am he,"
200,21,242,"father, about whom you are asking — I have returned after having been"
200,21,243,away for twenty years. But cease your sighing and lamentation — we have
200,21,244,"no time to lose, for I should tell you that I have been killing the"
200,21,245,"suitors in my house, to punish them for their insolence and crimes.”"
200,21,246,"“If you really are my son Ulysses,” replied Laertes, “and have come"
200,21,247,"back again, you must give me such manifest proof of your identity as"
200,21,248,shall convince me.”
200,21,249,"“First observe this scar,” answered Ulysses, “which I got from a boar’s"
200,21,250,tusk when I was hunting on Mt. Parnassus. You and my mother had sent me
200,21,251,"to Autolycus, my mother’s father, to receive the presents which when he"
200,21,252,was over here he had promised to give me. Furthermore I will point out
200,21,253,"to you the trees in the vineyard which you gave me, and I asked you all"
200,21,254,"about them as I followed you round the garden. We went over them all,"
200,21,255,and you told me their names and what they all were. You gave me
200,21,256,"thirteen pear trees, ten apple trees, and forty fig trees; you also"
200,21,257,said you would give me fifty rows of vines; there was corn planted
200,21,258,"between each row, and they yield grapes of every kind when the heat of"
200,21,259,heaven has been laid heavy upon them.”
200,21,260,Laertes’ strength failed him when he heard the convincing proofs which
200,21,261,"his son had given him. He threw his arms about him, and Ulysses had to"
200,21,262,"support him, or he would have gone off into a swoon; but as soon as he"
200,21,263,"came to, and was beginning to recover his senses, he said, “O father"
200,21,264,"Jove, then you gods are still in Olympus after all, if the suitors have"
200,21,265,"really been punished for their insolence and folly. Nevertheless, I am"
200,21,266,much afraid that I shall have all the townspeople of Ithaca up here
200,21,267,"directly, and they will be sending messengers everywhere throughout the"
200,21,268,cities of the Cephallenians.”
200,21,269,"Ulysses answered, “Take heart and do not trouble yourself about that,"
200,21,270,but let us go into the house hard by your garden. I have already told
200,21,271,"Telemachus, Philoetius, and Eumaeus to go on there and get dinner ready"
200,21,272,as soon as possible.”
200,21,273,Thus conversing the two made their way towards the house. When they got
200,21,274,there they found Telemachus with the stockman and the swineherd cutting
200,21,275,up meat and mixing wine with water. Then the old Sicel woman took
200,21,276,Laertes inside and washed him and anointed him with oil. She put him on
200,21,277,"a good cloak, and Minerva came up to him and gave him a more imposing"
200,21,278,"presence, making him taller and stouter than before. When he came back"
200,21,279,"his son was surprised to see him looking so like an immortal, and said"
200,21,280,"to him, “My dear father, some one of the gods has been making you much"
200,21,281,taller and better - looking.”
200,21,282,"Laertes answered, “Would, by Father Jove, Minerva, and Apollo, that I"
200,21,283,"were the man I was when I ruled among the Cephallenians, and took"
200,21,284,"Nericum, that strong fortress on the foreland. If I were still what I"
200,21,285,"then was and had been in our house yesterday with my armour on, I"
200,21,286,should have been able to stand by you and help you against the suitors.
200,21,287,"I should have killed a great many of them, and you would have rejoiced"
200,21,288,to see it.”
200,21,289,"Thus did they converse; but the others, when they had finished their"
200,21,290,"work and the feast was ready, left off working, and took each his"
200,21,291,proper place on the benches and seats. Then they began eating; by and
200,21,292,"by old Dolius and his sons left their work and came up, for their"
200,21,293,"mother, the Sicel woman who looked after Laertes now that he was"
200,21,294,"growing old, had been to fetch them. When they saw Ulysses and were"
200,21,295,"certain it was he, they stood there lost in astonishment; but Ulysses"
200,21,296,"scolded them good naturedly and said, “Sit down to your dinner, old"
200,21,297,"man, and never mind about your surprise; we have been wanting to begin"
200,21,298,for some time and have been waiting for you.”
200,21,299,"Then Dolius put out both his hands and went up to Ulysses. “Sir,” said"
200,21,300,"he, seizing his master’s hand and kissing it at the wrist, “we have"
200,21,301,long been wishing you home: and now heaven has restored you to us after
200,21,302,"we had given up hoping. All hail, therefore, and may the gods prosper"
200,21,303,"you.187 But tell me, does Penelope already know of your return, or"
200,21,304,shall we send some one to tell her?”
200,21,305,"“Old man,” answered Ulysses, “she knows already, so you need not"
200,21,306,"trouble about that.” On this he took his seat, and the sons of Dolius"
200,21,307,gathered round Ulysses to give him greeting and embrace him one after
200,21,308,the other; then they took their seats in due order near Dolius their
200,21,309,father.
200,21,310,"While they were thus busy getting their dinner ready, Rumour went round"
200,21,311,"the town, and noised abroad the terrible fate that had befallen the"
200,21,312,"suitors; as soon, therefore, as the people heard of it they gathered"
200,21,313,"from every quarter, groaning and hooting before the house of Ulysses."
200,21,314,"They took the dead away, buried every man his own, and put the bodies"
200,21,315,"of those who came from elsewhere on board the fishing vessels, for the"
200,21,316,fishermen to take each of them to his own place. They then met angrily
200,21,317,"in the place of assembly, and when they were got together Eupeithes"
200,21,318,rose to speak. He was overwhelmed with grief for the death of his son
200,21,319,"Antinous, who had been the first man killed by Ulysses, so he said,"
200,21,320,"weeping bitterly, “My friends, this man has done the Achaeans great"
200,21,321,"wrong. He took many of our best men away with him in his fleet, and he"
200,21,322,"has lost both ships and men; now, moreover, on his return he has been"
200,21,323,killing all the foremost men among the Cephallenians. Let us be up and
200,21,324,"doing before he can get away to Pylos or to Elis where the Epeans rule,"
200,21,325,or we shall be ashamed of ourselves for ever afterwards. It will be an
200,21,326,everlasting disgrace to us if we do not avenge the murder of our sons
200,21,327,"and brothers. For my own part I should have no more pleasure in life,"
200,21,328,"but had rather die at once. Let us be up, then, and after them, before"
200,21,329,they can cross over to the main land.”
200,21,330,He wept as he spoke and every one pitied him. But Medon and the bard
200,21,331,"Phemius had now woke up, and came to them from the house of Ulysses."
200,21,332,"Every one was astonished at seeing them, but they stood in the middle"
200,21,333,"of the assembly, and Medon said, “Hear me, men of Ithaca. Ulysses did"
200,21,334,not do these things against the will of heaven. I myself saw an
200,21,335,immortal god take the form of Mentor and stand beside him. This god
200,21,336,"appeared, now in front of him encouraging him, and now going furiously"
200,21,337,about the court and attacking the suitors whereon they fell thick on
200,21,338,one another.”
200,21,339,"On this pale fear laid hold of them, and old Halitherses, son of"
200,21,340,"Mastor, rose to speak, for he was the only man among them who knew both"
200,21,341,"past and future; so he spoke to them plainly and in all honesty,"
200,21,342,"saying,"
200,21,343,"“Men of Ithaca, it is all your own fault that things have turned out as"
200,21,344,"they have; you would not listen to me, nor yet to Mentor, when we bade"
200,21,345,you check the folly of your sons who were doing much wrong in the
200,21,346,wantonness of their hearts — wasting the substance and dishonouring the
200,21,347,"wife of a chieftain who they thought would not return. Now, however,"
200,21,348,"let it be as I say, and do as I tell you. Do not go out against"
200,21,349,"Ulysses, or you may find that you have been drawing down evil on your"
200,21,350,own heads.”
200,21,351,"This was what he said, and more than half raised a loud shout, and at"
200,21,352,"once left the assembly. But the rest stayed where they were, for the"
200,21,353,"speech of Halitherses displeased them, and they sided with Eupeithes;"
200,21,354,"they therefore hurried off for their armour, and when they had armed"
200,21,355,"themselves, they met together in front of the city, and Eupeithes led"
200,21,356,them on in their folly. He thought he was going to avenge the murder of
200,21,357,"his son, whereas in truth he was never to return, but was himself to"
200,21,358,perish in his attempt.
200,21,359,"Then Minerva said to Jove, “Father, son of Saturn, king of kings,"
200,21,360,answer me this question — What do you propose to do? Will you set them
200,21,361,"fighting still further, or will you make peace between them?”"
200,21,362,"And Jove answered, “My child, why should you ask me? Was it not by your"
200,21,363,own arrangement that Ulysses came home and took his revenge upon the
200,21,364,"suitors? Do whatever you like, but I will tell you what I think will be"
200,21,365,"most reasonable arrangement. Now that Ulysses is revenged, let them"
200,21,366,"swear to a solemn covenant, in virtue of which he shall continue to"
200,21,367,"rule, while we cause the others to forgive and forget the massacre of"
200,21,368,their sons and brothers. Let them then all become friends as
200,21,369,"heretofore, and let peace and plenty reign.”"
200,21,370,"This was what Minerva was already eager to bring about, so down she"
200,21,371,darted from off the topmost summits of Olympus.
200,21,372,"Now when Laertes and the others had done dinner, Ulysses began by"
200,21,373,"saying, “Some of you go out and see if they are not getting close up to"
200,21,374,us.” So one of Dolius’s sons went as he was bid. Standing on the
200,21,375,"threshold he could see them all quite near, and said to Ulysses, “Here"
200,21,376,"they are, let us put on our armour at once.”"
200,21,377,"They put on their armour as fast as they could — that is to say Ulysses,"
200,21,378,"his three men, and the six sons of Dolius. Laertes also and Dolius did"
200,21,379,the same — warriors by necessity in spite of their grey hair. When they
200,21,380,"had all put on their armour, they opened the gate and sallied forth,"
200,21,381,Ulysses leading the way.
200,21,382,"Then Jove’s daughter Minerva came up to them, having assumed the form"
200,21,383,"and voice of Mentor. Ulysses was glad when he saw her, and said to his"
200,21,384,"son Telemachus, “Telemachus, now that you are about to fight in an"
200,21,385,"engagement, which will show every man’s mettle, be sure not to disgrace"
200,21,386,"your ancestors, who were eminent for their strength and courage all the"
200,21,387,world over.”
200,21,388,"“You say truly, my dear father,” answered Telemachus, “and you shall"
200,21,389,"see, if you will, that I am in no mind to disgrace your family.”"
200,21,390,"Laertes was delighted when he heard this. “Good heavens,” he exclaimed,"
200,21,391,“what a day I am enjoying: I do indeed rejoice at it. My son and
200,21,392,grandson are vying with one another in the matter of valour.”
200,21,393,"On this Minerva came close up to him and said, “Son of Arceisius —  - best"
200,21,394,"friend I have in the world — pray to the blue - eyed damsel, and to Jove"
200,21,395,her father; then poise your spear and hurl it.”
200,21,396,"As she spoke she infused fresh vigour into him, and when he had prayed"
200,21,397,"to her he poised his spear and hurled it. He hit Eupeithes’ helmet, and"
200,21,398,"the spear went right through it, for the helmet stayed it not, and his"
200,21,399,armour rang rattling round him as he fell heavily to the ground.
200,21,400,Meantime Ulysses and his son fell upon the front line of the foe and
200,21,401,"smote them with their swords and spears; indeed, they would have killed"
200,21,402,"every one of them, and prevented them from ever getting home again,"
200,21,403,"only Minerva raised her voice aloud, and made every one pause. “Men of"
200,21,404,"Ithaca,” she cried, “cease this dreadful war, and settle the matter at"
200,21,405,once without further bloodshed.”
200,21,406,On this pale fear seized every one; they were so frightened that their
200,21,407,arms dropped from their hands and fell upon the ground at the sound of
200,21,408,"the goddess’ voice, and they fled back to the city for their lives. But"
200,21,409,"Ulysses gave a great cry, and gathering himself together swooped down"
200,21,410,like a soaring eagle. Then the son of Saturn sent a thunderbolt of fire
200,21,411,"that fell just in front of Minerva, so she said to Ulysses, “Ulysses,"
200,21,412,"noble son of Laertes, stop this warful strife, or Jove will be angry"
200,21,413,with you.”
200,21,414,"Thus spoke Minerva, and Ulysses obeyed her gladly. Then Minerva assumed"
200,21,415,"the form and voice of Mentor, and presently made a covenant of peace"
200,21,416,between the two contending parties.
